job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline
8eff417a0ed7,Handyman,Handyman,27609,2026-04,Repair split wooden headboard connection to post | This project will need glue injections into the wood and heavy clamps .,85,150,117.5,,Within 1-2 weeks
abdc52326182,Landscaping,Leaf cleanup / yard debris removal,17557,2026-03,Winter yard clean-up for small yard under 1/4 acre | Shutters need painted porch stained,150,250,200,,Within 1-2 weeks
9303f7d9cfd9,Handyman,Furniture Assembly,38851,2026-04,Assemble one table or desk (flat-pack) | I purchase a kitchen table off Amazon and need someone to assemble it for me,80,120,100,,As soon as possible
2cafe232be9a,Handyman,Furniture Assembly,90240,2026-03,Assemble one piece of residential furniture | Outdoor gazebo,80,140,110,,As soon as possible
8aab8fb5f1a9,Painting,House Painter,32818,2026-03,"Paint small bathroom drywall and install sideboards/trim | Yes, I need a mirror replaced in the bathroom. I need the project done ASAP",250,450,350,,As soon as possible
da162cc722f9,Handyman,Picture / mirror hanging,34744,2026-04,Hang 4–6 pictures with hardware supplied | Hanging large picture frames,120,230,175,,Within 1-2 weeks
0e3c11fafad9,Plumbing,Plumbing,60419,2026-04,Install supplied kitchen faucet and relight countertop stove pilot | Kitchen faucet replaced and counter top stove pilot lit.,120,180,150,,As soon as possible
da0176b4c76b,Painting,Interior painting,30058,2026-03,"Paint walls in bedroom, den, and kitchen (no repairs)",900,1500,1200,,Within 1-2 weeks
e781b2c55b7d,Landscaping,Lawn mowing / maintenance,84094,2026-04,Hand weeding 200 sq ft residential area | Picking weeds in flower garden,120,220,170,,Within 1-2 weeks
f2a184e7e0f1,Landscaping,Garden bed design / planting,77056,2025-12,Plant 12 shrubs and perennials in front beds,275.48,550.96,413.22,328.47,Within 2 weeks
840d98e504dd,Appliance Repair,Appliance Repair,32578,2025-10,"Install freestanding range, connect gas line",146.56,293.12,219.84,207.32,Within 1 week
9cff26cc9bc9,HVAC,Heating installation / replacement,7083,2025-10,Install 80k BTU gas furnace,2469.14,4444.45,3456.8,3224.58,Flexible
13b19ec2fb5d,Pest Control,Roaches,33027,2025-08,"German cockroach treatment, kitchen and baths, 2 visits",136.54,273.07,204.81,221.12,Flexible
73410b280868,Electrical,Light fixture installation,95616,2026-03,Install homeowner‑supplied light fixture,80,180,130,,As soon as possible
05a721545ecd,Flooring,Flooring,40201,2026-03,Carpet removal and install for one small room (you supply materials) | 190 soft for 300 to 320 for1.50 per sq ft,180,400,290,,As soon as possible
4ab5f50373ff,Plumbing,Drain cleaning / unclogging,10305,2026-03,Toilet unclogging using plunging/auger (ZIP 10305) | Bedroom paint,150,250,200,,I'm flexible
3aaf7d14678d,Handyman,Handyman,57103,2026-03,"Repair two 6-ft cedar fence sections and one broken post | Should be fairly easy to repair, several 2x4s may have to be replaced",425,950,687.5,,As soon as possible
7160a20005ff,Plumbing,Plumbing,31088,2026-03,Install non-electric bidet toilet seat on existing toilet | There is a spray bodee already there.I wannareplace it with another type,150,325,237.5,,As soon as possible
5139103f771d,Handyman,Tv Mounting,10467,2026-04,"Mount 50–65"" TV on drywall over studs | I have the mount already",150,250,200,,Within 1 month
979db23475e1,Exterior,Deck / fence cleaning and staining,27301,2026-05,Stain pressure-treated wood deck (~150–300 sq ft) with materials supplied,450,900,675,,As soon as possible
e8b6df3d77ba,Pest Control,Bed bugs,33139,2025-07,"Bed bug heat treatment, 2BR apartment",480.29,1152.69,816.49,876.19,Flexible
618b67dbb3a8,Handyman,Furniture Assembly,10022,2026-03,Assemble one large flat-pack furniture item | I would like someone to remove (disassemble) existing king size bed. And assemble on ikea king sized bed with drawers,120,220,170,,As soon as possible
1dcf6954b231,HVAC,AC repair,32207,2026-04,"Diagnose AC not cooling, recharge refrigerant",150.9,402.39,276.64,322.89,
fe75d80ac540,Handyman,Furniture Assembly,25311,2026-04,"Assemble table, corner shelf, cat enclosure, 2 bar stools; remove swing",180,300,240,,As soon as possible
59f2e08b9480,HVAC,Seasonal tune-up / maintenance,7410,2026-03,"Annual AC tune-up, inspect coils and refrigerant",84.06,157.6,120.83,103.57,Within 2 weeks
18b2b9dc9406,Painting,Interior painting,19977,2026-03,Staircase painting or staining | Im looking to stain my stairs,350,900,625,,Within 1-2 weeks
37c39c93d0e2,General Contractor,General Contractor,30625,2026-03,"Replace 24 ft front trim board with cement board, stop water intrusion | I need this done within the next 2 weeks. The house is 9 years old and in great shape, except for this project.",450,1200,825,850,Within 1-2 weeks
342bb53dc968,Pest Control,General extermination,7060,2026-01,"Quarterly pest treatment, 3BR house, interior and perimeter",74.06,138.86,106.46,115.23,Within 1 week
e74d3069d3a0,Electrical,Electrician,33462,2026-04,"Install 2 smoke detectors, replace 2 exhaust fans, replace 2 lights | 1st floor condo; no high ceilings. Electric panel is easily accessible.",420,780,600,,As soon as possible
ea587af64f69,Cleaning,Window washing (exterior),85001,2025-11,"Exterior window wash, 2-story, 20 windows",210.87,421.74,316.31,356.58,Within 1 week
19b9e26203c0,Roofing,Roofing,12306,2026-03,Install screening around 5–8 roof solar panels | I need someone to put screen around my solar panels,400,900,650,,I'm flexible
f034286a668c,HVAC,Heating repair,75104,2025-09,"Fix furnace ignitor, unit not starting",139.73,326.03,232.88,210.13,Within 2 weeks
bd2079738bf1,Handyman,Weather stripping / insulation,75126,2026-04,Install weatherstripping and replace/repair threshold (we supply materials) | Remove worn bottom seal to existing front door,180,320,250,,As soon as possible
8252e1d5fe9e,Painting,House Painter,37098,2026-03,Paint metal-sided outbuilding section (150–300 sq ft),400,800,600,,I'm flexible
70693321a54a,Moving,Junk Removal,85020,2025-11,"Full garage cleanout, estimated 2 truckloads",380.53,761.06,570.79,585.62,Within 1 week
3fe9924209db,Painting,House Painter,21661,2026-03,"Exterior paint/stain — one side, single-story | Paint all exterior trim and around 13 windows no photos",500,1400,950,,I'm flexible
0f13b329aacb,General Contractor,General Contractor,48114,2026-03,"Install 36"" exterior door opening in garage side wall | Need an exterior door cut out in the side of garage. Vinyl siding out, drywall in.also need to cut out 15 inch high knee wall for the door to sit on the floor. 36 inch door.",850,1700,1275,,Within 1-2 weeks
eef2f9329531,Pest Control,Wasps / hornets / bees,32578,2026-01,"Remove wasp nest under eave, 2nd story",86.31,215.77,151.04,157.19,Within 2 weeks
f432f3b7c5f6,Landscaping,Leaf cleanup / yard debris removal,13850,2026-03,"4-hour yard cleanup plus occasional light household chores | I would like some bushes planted along the property line, and the front of the house. The backyard needs a lot of attention it’s not healthy grass. I could send pictures",160,320,240,,I'm flexible
024e63e143c4,Plumbing,Plumbing,99037,2026-03,Repair and replace two shower valves (we supply parts),400,1200,800,,As soon as possible
7bf97288f7ac,Moving,Junk Removal,33458,2025-09,"Full garage cleanout, estimated 2 truckloads",366.64,733.28,549.96,595.21,Flexible
337e00526bf9,Handyman,Picture / mirror hanging,95076,2026-04,Hang 7–10 pictures on interior walls with supplied hardware,120,240,180,,As soon as possible
3b29bbd4908a,Painting,Interior painting,33763,2026-04,Bedroom walls painting project | Need a bedroom painted,250,450,350,,Within 1 month
281b13e30538,Painting,Interior painting,20747,2026-03,Paint or stain one interior door | Front Door painted Asap,75,150,112.5,,As soon as possible
53adbfe094b8,Plumbing,Toilet repair / installation,48240,2026-04,Repair running single-flush toilet in ZIP 48240,110,220,165,,As soon as possible
abc1ff388270,Handyman,Handyman,58503,2026-04,Raise laundry room cabinets to higher mounting height | Washer and dryer do not fit underneath want them raised to fit. So W/D will need move to the hallway temporarily,350,900,625,,Within 1-2 weeks
532d79cc5e85,Roofing,Roofing,32808,2026-03,"Patch 6–12"" hole on multi-layer asphalt shingle roof | Small hole in roof",350,650,500,,As soon as possible
28581d531e43,Electrical,Outlet / switch installation,32832,2026-04,Replace one standard electrical outlet | Outlet not working in the garage probably need to run wiring from the breaker,100,200,150,,As soon as possible
820acd0d5a58,Plumbing,Faucet / fixture installation,47803,2026-04,Repair leaky bathroom sink faucet with parts supplied,150,350,250,,As soon as possible
b4eed30197a0,Handyman,Deck repair,21225,2026-04,Replace rotted treated wood center post and correct porch sag,900,1600,1250,,Within 1 month
1c753160f146,Appliance Repair,Appliance Repair,77449,2026-03,"Repair built-in dishwasher, replace over‑the‑range microwave face, hang exterior night light | No thanks",360,900,630,,I'm flexible
595ccd2fce27,Handyman,Fence repair,60619,2026-04,Supply and install 5–6 ft single chain-link gate | Gate install,700,1300,1000,,As soon as possible
455b1009a8a7,Pest Control,Bed bugs,76010,2025-11,"Bed bug heat treatment, 2BR apartment",452.26,1085.42,768.84,670.3,Flexible
dcad6daef1d1,Moving,Packing and Unpacking Services,75219,2026-05,Pack kitchen and living room for 3BR move,224.86,449.72,337.29,322.75,Within 1 month
5076c7de3c66,Handyman,Handyman,30078,2026-04,"Adjust door latch, weatherstrip 4 doors and 1–2 windows, wall ding repair and paint | I want the master bedroom door adjusted and weather strips placed on all major doors as two windows in the master bedroom",300,500,400,,Within 1 month
0e74f3e37a16,Handyman,Handyman,8638,2026-03,Supply materials and install one brick on front step | Install a brick in my front door step,180,360,270,,Within 1-2 weeks
40550d2be84e,Moving,Junk Removal,33434,2025-08,"Haul old couch, mattress, 10 boxes from garage",140.03,280.05,210.04,214.02,Within 2 weeks
19eeffc3c1eb,Electrical,Electrician,64118,2026-03,Troubleshoot and repair minor electrical issue,120,450,285,,As soon as possible
e9d00659d61a,Painting,Interior painting,7607,2026-04,"Short hallway walls, trim, and ceiling painting (you supply paint) | I do need power washed the house and also the floors by the pool",350,650,500,,As soon as possible
8b1b880d1dca,Roofing,Roofing,29505,2026-04,Install soffit and fascia on an 8–12 ft porch,900,1400,1150,,As soon as possible
5d4384250644,Handyman,Furniture Assembly,8232,2026-04,"Assemble one large flat-pack furniture item | Hi, I need help removing my old over-the-range microwave and installing a new one in the same spot. Everything is standard and ready. My budget is tight — I only have $50 cash for the job. If you’re available and can help, please let me know. Thank you.",120,180,150,,As soon as possible
2c56403fcffb,Handyman,Fence repair,60160,2026-05,Repair sagging wood fence gate (inspect then repair) | I need someone to repair my fence gate,250,800,525,,Within 1 month
17582f51a0f6,Handyman,Handyman,27540,2026-03,Install and connect 2–3 home monitoring devices | ADT SYSTEM AND TV,160,320,240,,As soon as possible
f6d6279d84be,Landscaping,Leaf cleanup / yard debris removal,28734,2026-03,"Remove ≤25ft rigid PVC, burn yard waste, weed-eat, clear brush | General yard work no mowing. Some chainsaw",300,900,600,,Within 1-2 weeks
6edf4aafcf3d,Handyman,Handyman,53215,2026-03,Replace 2–5 roof shingles on typical residential roof | It's leaking through the attic. I assume it's the roof. Not a huge leak.,150,350,250,,Within 1-2 weeks
d53f1777a7a1,Landscaping,Tree trimming / removal,75219,2025-10,"Remove dead 40-ft pine, stump grind, haul",770.35,1733.29,1251.82,1326.17,Within 2 weeks
b23d8b6a2424,Plumbing,Toilet repair / installation,23237,2026-05,Install supplied flush/fill internals in two standard toilets,120,220,170,,Within 1-2 weeks
e2a7c0cee253,Painting,House Painter,80260,2026-03,Paint one side of house exterior siding | I’m not sure if it’s stained or needs to be repainted. It’s vinyl siding. I also need some landscaping done and help with moving some cinderblocks. I would like some interior painted as well and maybe some repair on the faucet in my bathroom as well as perhaps a new toilet.,600,1100,850,,I'm flexible
07816df1ab98,Electrical,Electrician,32667,2026-04,Diagnose 2–3 outlets/circuits with constant no power,160,420,290,,As soon as possible
92f2eca62b6d,Plumbing,Toilet repair / installation,48197,2026-04,Repair running toilet with parts supplied by contractor | (2) toilets running. (have to shut off valve to keep it from running),160,320,240,432,As soon as possible
3ee51d047159,Handyman,Handyman,73069,2026-03,"Assemble couch from one large shipping box | Its a 83"" couch still in the box",75,150,112.5,,Within 1 month
fb3e2c0015ad,Plumbing,Faucet / fixture installation,48111,2026-04,Replace shower panel and install single shower head (we supply fixtures),350,750,550,,As soon as possible
ff339a9bc988,Cleaning,Window washing (exterior),32034,2026-04,"Exterior window wash, 2-story, 20 windows",173.77,347.54,260.66,289.91,Within 2 weeks
66e475018f5f,Landscaping,Leaf cleanup / yard debris removal,85048,2025-08,"Fall leaf cleanup, 1/3 acre, bag and haul",132.02,264.05,198.04,205.92,Flexible
3af2c389bcab,Moving,Residential Moving,7108,2025-10,"Local move, 3BR house, 30-min drive, garage",477.19,1145.25,811.22,902.78,
04850bba0fdd,Roofing,Roofing,77042,2025-11,Emergency tarp and temp seal for storm damage,226.92,567.3,397.11,350.3,
d66d71c37254,Handyman,Handyman,29745,2026-03,"Repair 1"" drywall, repaint, replace recessed bulb, install supplied screen door, hang mirror, repair lamp socket | Would like all projects completed no later than 4/1.",190,420,305,,Within 1 month
e5f957560a7e,Plumbing,Garbage disposal install / repair,35661,2026-04,Replace supplied garbage disposal under kitchen sink,120,220,170,,As soon as possible
c08a1a268495,Handyman,Handyman,46143,2026-03,"Assemble furniture; install cabinet handles, napkin holders, curtain rods | Furniture assembly, Handles for kitchen cabinets, napkin holders in Washrooms, window curtain rods",180,450,315,,Within 1-2 weeks
10f40939e637,Handyman,Handyman,75904,2026-03,Repair top-of-track bifold door (single),75,180,127.5,,Within 1 month
